Date,Cocoa Yield (kg),Cocoa Price per kg,Cocoa Revenue,Plantain Yield (kg),Plantain Price per kg,Plantain Revenue,Total Revenue,Labor Costs,Fertilizer Costs,Transport Costs,Maintenance Costs,Admin Costs,Total Expenses,Profit
2022-10-31,67.16939077,3.250169128,218.3118802,123.5545524,0.935263483,115.556061,333.8679412,226.2837842,62.60032531,18.07762495,42.25370502,32.61825387,381.8336934,-47.96575217
2022-11-01,83.72065756,2.714262947,227.2398787,159.9695741,0.603126057,96.48181846,323.7216972,178.3718746,91.65398221,24.30214684,37.85122788,52.25265798,384.4318895,-60.71019235
2022-11-02,51.8124041,3.68913717,191.1430659,78.97596782,0.73712751,58.21535855,249.3584244,212.135659,70.27411653,58.20421405,26.39725726,25.64862048,392.6598673,-143.3014429
2022-11-03,122.3443662,3.303484899,404.1627663,178.6953014,0.910694181,162.7367713,566.8995376,268.6652336,58.8075728,33.35398771,50.62011912,54.33411735,465.7810305,101.1185071
2022-11-04,68.34421964,3.782461029,258.5093474,184.732784,0.733154878,135.4377417,393.9470891,115.1399455,51.02608719,66.24763616,55.57983128,38.22572826,326.2192284,67.72786072
2022-11-05,56.6973612,3.81602568,216.3585863,120.6226421,0.770880482,92.98564047,309.3442268,293.6131624,25.32517823,55.38226052,18.33474402,49.40548035,442.0608255,-132.7165987
2022-11-06,130.3814545,3.150208349,410.7287466,199.633706,0.779529642,155.6203915,566.3491381,164.2324305,37.60890607,34.5364374,31.76399732,29.46638905,297.6081604,268.7409777
2022-11-07,86.95741994,3.19635778,277.9470257,163.9559078,0.828364742,135.8152933,413.762319,241.753131,20.66909455,25.23671797,44.77579298,56.45930893,388.8940455,24.86827357
2022-11-08,50.53134757,3.706741964,187.3066665,170.4652445,0.774209581,131.9758256,319.2824921,113.2926652,81.32120396,50.85995114,50.18819897,73.86355451,369.5255737,-50.24308161
2022-11-09,130.3002072,3.2770121,426.9953556,88.24218737,0.835578737,73.73329544,500.728651,224.094757,79.38025498,21.89167042,23.773884,82.87661862,432.017185,68.71146598
2022-11-10,124.9977798,3.862342733,482.7842666,168.6329918,0.798577653,134.6665388,617.4508054,230.8265474,91.13023392,50.51647282,43.45760959,35.17098654,451.1018503,166.3489551
2022-11-11,97.39212201,3.574595668,348.1374574,105.2225508,0.60112709,63.25212578,411.3895832,162.7653616,39.32005024,25.04388459,34.11828793,84.0095034,345.2570878,66.13249541
2022-11-12,100.7059647,2.781880571,280.1519665,80.00631702,0.848078073,67.85160313,348.0035697,176.5597529,85.74647573,56.1657538,50.83086527,42.67649256,411.9793403,-63.97577059
2022-11-13,119.2358922,2.896092977,345.3182301,192.0789023,0.818187141,157.1564879,502.474718,164.90236,41.56094898,23.36486096,46.25884315,39.21651484,315.303528,187.1711901
2022-11-14,109.5303266,2.89695254,317.3041579,156.0559628,0.907469864,141.6160834,458.9202413,255.6050486,80.86810647,23.1405684,18.97732261,70.43167385,449.02272,9.897521306
2022-11-15,86.83472138,3.14851934,273.4007996,74.04938206,0.629788225,46.63542887,320.0362285,106.7352808,90.33486181,27.03776783,40.08017263,27.53365584,291.7217389,28.3144896
2022-11-16,116.6847391,2.984541019,348.2503902,186.7294943,0.944059094,176.2836773,524.5340675,165.0581237,92.07687166,79.73103714,52.14370489,79.9166376,468.926375,55.60769252
2022-11-17,74.90087361,3.365053598,252.0454543,78.74326882,0.547458968,43.10870872,295.154163,299.7785224,46.13113995,62.37287384,51.29992739,80.77151262,540.3539762,-245.1998132
2022-11-18,149.7628297,2.862244728,428.6578699,75.24560749,0.705595759,53.09298153,481.7508514,126.016134,21.79407113,35.2298779,50.2682213,61.80174493,295.1100492,186.6408022
2022-11-19,81.27779892,3.481513008,282.9697142,100.1623634,0.507190723,50.80142153,333.7711358,252.8706773,69.89944679,63.36118372,16.75221075,79.41277581,482.2962944,-148.5251586
2022-11-20,111.95262,3.345093026,374.4919284,151.1998263,0.932216623,140.9509915,515.4429199,217.3873013,66.47603039,79.34754099,49.05285752,53.74909735,466.0128276,49.43009235
2022-11-21,120.7397,3.083845708,372.3426056,99.75381012,0.798425938,79.64602946,451.988635,285.6364196,94.3311616,33.93336947,38.74548598,38.75633341,491.4027701,-39.41413503
2022-11-22,149.5631109,3.971676862,594.0163471,154.4361609,0.90220703,139.33339,733.3497371,243.0200323,67.45265752,13.73435979,35.46439541,68.86110964,428.5325546,304.8171825
2022-11-23,117.7531614,3.059683928,360.2874553,192.4199583,0.583678516,112.3113957,472.598851,200.0718892,75.27071812,58.79950641,44.18875305,42.89373387,421.2246007,51.37425033
2022-11-24,65.62065687,3.45391049,226.6478751,147.9092751,0.589678005,87.21884628,313.8667214,241.0278291,56.41375934,56.74324141,52.68151859,36.03234786,442.8986963,-129.0319749
2022-11-25,51.9144868,3.66865388,190.4562834,149.2606653,0.849819785,126.8446664,317.3009498,267.630995,84.22487479,77.26441029,39.11707855,56.75221612,524.9895747,-207.6886249
2022-11-26,90.18871999,2.730536564,246.2635976,144.4389403,0.638506262,92.22516787,338.4887655,284.2615024,66.65526434,51.49881264,30.97160974,28.37930788,461.766497,-123.2777316
2022-11-27,53.17437654,3.135002716,166.7018149,80.99349915,0.803423478,65.07207877,231.7738936,276.1946011,90.63318532,56.13317871,24.50543242,81.09479404,528.5611916,-296.787298
2022-11-28,138.6093435,2.794980377,387.4103953,165.8653912,0.643259774,106.6945341,494.1049294,260.5280625,99.77903199,12.10182037,55.38146396,65.47098468,493.2613635,0.843565921
2022-11-29,147.3382619,3.197514276,471.1161959,180.160431,0.531197034,95.70068663,566.8168826,167.05581,25.36132302,78.27401934,51.76382583,80.41558238,402.8705606,163.946322
2022-11-30,143.7965231,2.627655229,377.847686,120.127687,0.535517445,64.33047197,442.1781579,142.1586203,38.34926216,42.83750477,27.08529754,31.56357694,281.9942617,160.1838962
2022-12-01,66.74910891,2.720913345,181.6185412,196.4999837,0.879646253,172.8504745,354.4690157,293.5522931,55.17923892,29.48579372,50.92319387,46.20650467,475.3470242,-120.8780085
2022-12-02,79.93833737,2.848758988,227.7250571,86.85826717,0.628231531,54.56710212,282.2921592,171.0639497,73.91953665,14.37953896,24.47281228,77.58653662,361.4223742,-79.13021499
2022-12-03,64.69219236,3.01396772,194.9801795,182.4056598,0.577462656,105.3324567,300.3126362,116.5473671,58.76303961,31.16936579,40.3533764,77.24731788,324.0804668,-23.76783059
2022-12-04,63.71484882,3.371048627,214.7858536,135.7161389,0.572039393,77.63497769,292.4208313,224.7996971,41.89123343,44.1484023,18.70225459,54.87296372,384.4145511,-91.99371985
2022-12-05,80.6463468,3.733571817,301.0989276,77.40723451,0.709303637,54.905233,356.0041606,191.6862848,78.0004861,50.20013026,45.02455517,75.50820357,440.4196599,-84.41549937
2022-12-06,136.2202974,2.970813245,404.6850637,139.9429517,0.920054039,128.755078,533.4401416,297.8902262,91.16154488,36.00270838,23.78249327,56.81051493,505.6474877,27.79265397
2022-12-07,124.1641452,3.238853606,402.1494894,132.8135122,0.919115211,122.0709193,524.2204086,172.2807558,88.78357398,38.47633607,29.77048976,54.50934423,383.8204998,140.3999088
2022-12-08,126.2446959,2.689003042,339.4723712,95.53449806,0.975722413,93.21515096,432.6875222,135.0983255,65.41818543,50.55201267,37.03310079,66.90844116,355.0100655,77.67745663
2022-12-09,72.98267258,3.328993402,242.9588355,118.3825232,0.83083363,98.35618144,341.3150169,128.2447087,65.67019335,22.96892488,27.53893784,39.21613702,283.6389018,57.67611514
2022-12-10,68.28377799,3.738566427,255.2834399,107.1419838,0.963561891,103.2379325,358.5213724,293.9853051,65.70083759,20.01007859,31.85467095,76.85259712,488.4034893,-129.8821169
2022-12-11,86.73907287,2.630525827,228.1693714,142.3820384,0.922560426,131.356034,359.5254054,259.1852774,34.00985121,57.09352301,24.92269185,39.18348975,414.3948332,-54.86942783
2022-12-12,137.4071773,2.874503429,394.9774024,104.222155,0.500326695,52.14512642,447.1225288,274.1338068,83.40758506,53.91302546,48.76195938,34.88315688,495.0995336,-47.97700476
2022-12-13,95.83235946,3.026829081,290.0681725,82.19094841,0.743065243,61.07323702,351.1414095,284.1479301,23.20472952,30.40226394,24.33934213,40.47953249,402.5737982,-51.43238862
2022-12-14,140.8434552,3.202103581,450.9953323,130.6189237,0.880287821,114.9822477,565.97758,130.8984408,58.98122833,40.09896499,41.86098107,89.97125071,361.8108659,204.1667141
2022-12-15,126.9448894,3.096798555,393.12275,177.5818968,0.585354182,103.9483059,497.0710559,106.0927373,36.3558698,33.82880893,37.97613409,64.98339414,279.2369442,217.8341117
2022-12-16,141.0605717,3.264781014,460.5318764,135.1658338,0.525121505,70.97848606,531.5103625,106.9823105,64.09279695,40.67250293,52.76311777,35.44417301,299.9549012,231.5554613
2022-12-17,52.49716621,3.173558152,166.6028098,100.8722124,0.524807187,52.93846199,219.5412718,244.9196574,28.92744,52.582365,27.64723876,36.27724327,390.3539444,-170.8126726
2022-12-18,87.97515229,3.702168664,325.6988521,120.972165,0.875384825,105.8971974,431.5960495,125.0972594,81.82171357,26.58533274,45.48269084,61.77580106,340.7627976,90.83325191
2022-12-19,142.9144717,3.080983777,440.3171689,78.60147455,0.509577743,40.05356198,480.3707308,265.3717122,61.97885101,64.26708363,25.549152,47.43044346,464.5972423,15.77348855
2022-12-20,53.01038722,3.942238487,208.9795887,156.8228279,0.966602544,151.5853444,360.5649331,153.0992815,68.9170889,57.49499778,29.28973651,80.12710028,388.928205,-28.36327189
2022-12-21,144.7161463,3.827282677,553.8695997,166.0787069,0.63873234,106.079841,659.9494408,156.3232084,97.06882564,10.71991472,47.2222488,70.90600057,382.2401981,277.7092426
2022-12-22,112.2689541,3.985163269,447.4101121,110.5443266,0.669985932,74.06314371,521.4732558,115.7878806,55.42385092,28.27339684,30.4524016,79.24716637,309.1846963,212.2885595
2022-12-23,143.5484514,2.778599608,398.8636707,118.4261611,0.964315281,114.2001568,513.0638275,112.3616921,27.38884225,21.39536924,41.78457754,34.78069762,237.7111788,275.3526487
2022-12-24,146.8076381,3.170071791,465.3907524,135.1973348,0.623329308,84.27246116,549.6632135,194.1920505,72.95309061,62.58239959,48.92406372,62.56292233,441.2145267,108.4486868
2022-12-25,140.4359775,3.726111771,523.2801488,168.4162549,0.527802761,88.89056431,612.1707131,101.3755924,36.99578218,56.44665157,33.503887,51.15640685,279.47832,332.6923931
2022-12-26,138.4586888,3.843344272,532.1444086,188.1927843,0.656939038,123.6311867,655.7755954,238.2111625,41.7306545,23.34268832,23.30846058,47.23699536,373.8299613,281.9456341
2022-12-27,92.99576198,3.746423757,348.4015319,85.58584215,0.867462924,74.24254486,422.6440768,206.2909828,43.03562741,44.49737092,28.49739314,63.74532709,386.0667014,36.5773754
2022-12-28,93.38439229,2.746608294,256.4903463,85.15579969,0.773347841,65.85505384,322.3454002,280.4826067,47.51661492,61.31000751,44.63976097,85.55106943,519.5000595,-197.1546593
2022-12-29,132.0981017,3.349907888,442.516473,155.4139648,0.949193233,147.5178837,590.0343567,179.9037569,46.14357647,10.75677585,52.19479834,77.06374553,366.0626531,223.9717036
2022-12-30,60.44545181,3.365286072,203.4162371,130.3176208,0.559354548,72.89375383,276.3099909,296.1136454,37.175671,14.70639261,41.76813208,73.02633401,462.7901751,-186.4801842
2022-12-31,53.2443446,3.488076458,185.7203449,139.1979439,0.551632504,76.78611039,262.5064553,134.5047754,65.43794379,30.74503295,57.22420779,78.21811492,366.1300748,-103.6236195
2023-01-01,148.3567207,2.889506258,428.6776728,196.0640723,0.715616935,140.3067704,568.9844432,169.5037591,24.02796216,13.69356805,46.14050652,54.76538464,308.1311804,260.8532628
2023-01-02,72.6521626,3.420955459,248.5398123,102.8715554,0.788815877,81.14671619,329.6865285,171.8417494,85.88417813,67.44873125,36.48076792,47.80324211,409.4586688,-79.77214031
2023-01-03,86.25597966,3.708571789,319.8864927,112.6633328,0.604529687,68.10832928,387.994822,116.9376684,57.33544967,43.74924692,52.84089197,39.38051527,310.2437722,77.75104981
2023-01-04,88.09912737,3.712608608,327.0775786,177.0710694,0.692305538,122.587282,449.6648606,191.8248047,44.26287127,75.27884149,20.33896946,85.6937125,417.3991994,32.26566124
2023-01-05,118.3866452,3.297358229,390.3631787,74.2456779,0.737798096,54.77831979,445.1414985,181.549621,32.89750496,55.94867225,58.70179083,61.54227272,390.6398618,54.50163673
2023-01-06,121.4753276,2.602675679,316.1608808,124.2967095,0.558179243,69.37984314,385.540724,222.5591671,95.07857266,56.32444127,18.45613717,48.05330332,440.4716215,-54.93089756
2023-01-07,105.0663379,3.104811634,326.2111884,178.3737214,0.907335502,161.8448101,488.0559985,222.366204,49.87663561,27.87354616,19.76434432,48.06834943,367.9490795,120.1069189
2023-01-08,91.31725172,3.513734388,320.8645676,155.5607772,0.53505407,83.23342692,404.0979945,179.0518631,34.54230938,20.97688937,52.22859674,27.72448909,314.5241477,89.57384682
2023-01-09,91.91828759,2.752305484,252.987207,184.312928,0.778520257,143.491348,396.478555,146.2761273,60.19418297,61.20404518,58.1153104,39.32899028,365.1186561,31.35989891
2023-01-10,138.6181772,3.901456171,540.8127429,189.1346708,0.817707178,154.656778,695.4695209,225.9641309,52.25685065,62.66785176,38.90823083,69.03347463,448.8305388,246.6389822
2023-01-11,92.84579038,3.597244696,333.989027,177.1812973,0.573218128,101.5635316,435.5525586,266.5859431,63.22372254,69.12661364,34.40857679,49.63763155,482.9824876,-47.42992901
2023-01-12,141.5060733,2.876753901,407.0781483,179.7476023,0.742010286,133.3745698,540.4527181,202.8190885,44.67746252,50.11295404,29.63450383,27.55251193,354.7965208,185.6561973
2023-01-13,77.19986053,2.509568565,193.7383432,197.1861223,0.982873605,193.8090349,387.5473781,179.0310595,78.26966835,34.20642689,45.19919207,77.3529528,414.0592996,-26.51192149
2023-01-14,144.6756245,3.100318414,448.5405026,171.8287378,0.632964225,108.7614439,557.3019465,298.0664608,22.0615679,52.24701646,44.67776917,69.72296121,486.7757755,70.52617097
2023-01-15,62.03875788,3.907794675,242.4347277,93.55382628,0.811376702,75.90739499,318.3421227,144.5352158,44.57731336,48.25209792,33.77370384,35.41466406,306.552995,11.78912768
2023-01-16,67.09364024,3.127217182,209.8163846,168.4467872,0.948982323,159.8530235,369.6694081,116.8255325,51.4483126,17.01718946,15.74666163,68.01171437,269.0494105,100.6199975
2023-01-17,110.2449442,2.744528671,302.5704101,100.3956683,0.511853877,51.38791204,353.9583222,266.9894411,97.97524768,19.48216758,25.41638462,81.44661906,491.3098601,-137.3515379
2023-01-18,142.6463798,3.129441074,446.40344,76.58092139,0.519695917,39.79879216,486.2022322,214.7899732,51.43160871,12.00566993,41.24635765,25.73466488,345.2082744,140.9939578
2023-01-19,128.7371958,2.959649234,381.016943,75.23354039,0.79417611,59.74868049,440.7656235,179.5368829,97.90403307,48.09390638,27.38576315,71.1135262,424.0341117,16.7315118
2023-01-20,77.14920025,3.856364937,297.5154708,118.7138562,0.774934281,91.99543682,389.5109076,110.1146208,54.08969904,68.26544778,51.25419624,39.58070633,323.3046701,66.20623746
2023-01-21,72.6079071,3.725957968,270.53401,190.9517946,0.547680461,104.5805668,375.1145769,190.0117279,46.99634232,70.94819188,18.75862116,38.72318627,365.4380695,9.676507353
2023-01-22,125.2468338,2.576940773,322.7536727,134.0295995,0.721053517,96.64251414,419.3961868,166.8802358,51.56578523,47.09584109,22.26153113,62.17973209,349.9831253,69.41306148
2023-01-23,130.5432329,3.640241395,475.2088803,90.00698761,0.574624735,51.72024139,526.9291217,153.6348735,48.88597811,38.5918907,45.58637476,28.68422809,315.3833452,211.5457765
2023-01-24,53.46727042,3.087865844,165.0997581,160.63128,0.596717671,95.85152336,260.9512815,228.3008963,40.78625104,72.02602762,55.30604749,44.32366828,440.7428907,-179.7916092
2023-01-25,72.9993754,3.116955958,227.5358381,101.2691061,0.836191922,84.68040841,312.2162465,265.2129369,73.84737047,67.70453131,32.8646473,35.1606031,474.7900891,-162.5738426
2023-01-26,123.7950947,3.040711758,376.4252001,157.2652073,0.635321971,99.91404146,476.3392416,116.245927,99.40654364,20.93410556,59.47894473,88.52319562,384.5887165,91.75052508
2023-01-27,129.3818104,3.489134443,451.4305309,145.1149165,0.933050773,135.399585,586.8301159,157.8879043,57.414497,53.35729786,33.50357141,52.78661952,354.9498901,231.8802258
2023-01-28,83.02846675,3.346347725,277.8421208,180.5746886,0.600764189,108.4828064,386.3249272,286.8866078,75.1270123,67.62912489,40.02858117,75.66858559,545.3399117,-159.0149845
2023-01-29,51.62003973,3.727570637,192.4173444,75.21805168,0.944956688,71.07780101,263.4951454,298.3925494,43.52539697,24.72229894,49.44135137,41.44671216,457.5283089,-194.0331635
2023-01-30,136.5562383,2.654263888,362.4562921,86.37417553,0.989575778,85.47379191,447.930084,234.7677797,87.75097795,32.70305641,45.44176873,63.62571878,464.2893015,-16.35921754
2023-01-31,110.315012,3.523798689,388.7278947,144.7966925,0.714531185,103.4617522,492.189647,155.1845389,81.48650647,25.8390701,46.15594378,40.16663347,348.8326927,143.3569543
2023-02-01,112.533017,3.620617401,407.4389995,98.43280556,0.52997165,52.16659642,459.6055959,126.1947486,68.47975738,69.46124844,17.02485696,72.71983184,353.8804432,105.7251527
2023-02-02,84.1318646,3.217792555,270.7188875,190.7517415,0.665985752,127.0379421,397.7568296,193.0673868,21.09459318,15.7119104,26.6366216,26.81039565,283.3209076,114.435922
2023-02-03,113.1375326,3.139597535,355.2063185,141.2588764,0.587323593,82.9646708,438.1709893,159.1864059,73.10595799,77.57119065,17.26875481,82.87498086,410.0072902,28.1636991
2023-02-04,107.6881201,3.34587935,360.3114574,135.0362096,0.534697043,72.20346195,432.5149194,117.9753703,68.07296045,33.8671,56.277063,51.42838493,327.6208787,104.8940406
2023-02-05,64.32814587,3.57207825,229.7851707,108.1359448,0.762735154,82.47908647,312.2642572,239.5665571,92.0211289,65.45338364,45.43624805,69.17615686,511.6534745,-199.3892173
2023-02-06,144.5924644,2.943736146,425.6420639,70.14457225,0.63597728,44.61035424,470.2524182,143.5782759,72.94676681,54.35981198,41.70576222,26.05582381,338.6464407,131.6059774
2023-02-07,122.8778054,2.985295619,366.8265742,156.4572786,0.778289214,121.7690124,488.5955866,168.5461851,30.76610137,16.60932284,52.41832499,84.69584024,353.0357745,135.5598121
2023-02-08,114.9788047,2.655151172,305.286108,122.2635382,0.8644696,105.693112,410.97922,255.9641768,29.45748978,10.00215032,47.04616706,48.17875144,390.6487354,20.33048458
2023-02-09,75.44813316,2.519346205,190.0799679,140.2389229,0.925575368,129.8016926,319.8816605,291.5263293,65.25959605,46.01229294,18.82753735,60.6767321,482.3024877,-162.4208271
2023-02-10,87.9979079,3.410702921,300.1347215,120.5344252,0.620149562,74.74937098,374.8840925,118.993055,45.19347557,16.7651384,22.96036279,89.17685031,293.0888821,81.7952104
2023-02-11,94.41035569,3.29780765,311.3471932,183.5704087,0.99778445,183.1636994,494.5108926,216.5428899,84.99790568,32.8858717,28.75847809,51.17574186,414.3608872,80.15000537
2023-02-12,117.2507263,3.523287534,413.1080222,110.9811265,0.566604962,62.88245697,475.9904792,226.4792513,30.26606898,50.49447558,46.20399576,70.53974727,423.9835389,52.0069403
2023-02-13,125.3472111,3.809289132,477.4837689,134.994669,0.865124595,116.7872083,594.2709772,223.8345471,34.93119518,11.79827514,27.80436236,53.79719091,352.1655707,242.1054065
2023-02-14,111.7105944,3.774938996,421.7006792,95.51194317,0.562774895,53.75172378,475.452403,292.6959895,28.64356475,43.49437491,41.3503678,60.18933736,466.3736343,9.078768679
2023-02-15,58.6032157,2.585540371,151.5209801,83.71284557,0.792793842,66.36702846,217.8880085,208.8689775,38.69926336,54.64418993,51.90303759,27.70263239,381.8181008,-163.9300923
2023-02-16,99.81299435,3.533965618,352.7356903,102.8005505,0.653885453,67.21978451,419.9554748,222.7275806,91.83482348,66.69470942,41.24085986,72.46441165,494.962385,-75.0069102
2023-02-17,86.48224702,3.461448292,299.3538263,130.6036068,0.594968068,77.70497567,377.0588019,240.3476548,64.51717099,35.10351074,56.01026355,26.36071766,422.3393177,-45.28051579
2023-02-18,81.57731512,2.585322097,210.9036354,169.6485511,0.851053727,144.3800317,355.2836671,166.2704437,74.05303218,37.71560583,49.03142061,54.52193808,381.5924404,-26.30877336
2023-02-19,91.22797278,3.902094873,355.9802049,102.614283,0.56022367,57.48695021,413.4671551,216.9086227,97.54574498,36.44874496,17.79165436,47.05484238,415.7496093,-2.282454233
2023-02-20,100.5931654,2.74288451,275.9154353,155.5532883,0.998874695,155.3782434,431.2936786,190.3478952,48.37828454,38.04929168,20.18157803,82.41278409,379.3698335,51.92384511
2023-02-21,91.48256555,3.080911617,281.849699,155.7597355,0.72101671,112.3053721,394.1550711,229.6466938,24.91570321,66.96063406,57.32267788,67.1697501,446.015459,-51.86038794
2023-02-22,145.4565929,2.727148472,396.681725,132.0641046,0.800903367,105.7705861,502.452311,216.3473295,52.11694233,33.66590866,20.70708101,50.46325929,373.3005208,129.1517903
2023-02-23,66.26608151,3.601548515,238.6605074,97.14802161,0.529282653,51.41876258,290.07927,210.4732276,67.61837862,71.03391429,40.96417256,47.45625549,437.5459485,-147.4666785
2023-02-24,130.3011882,3.31041834,431.351443,80.306437,0.78292528,62.87393969,494.2253826,281.6037091,51.70501004,30.74280613,21.45612557,34.84395893,420.3516097,73.8737729
2023-02-25,93.27714843,3.393519736,316.5378442,80.48000267,0.969784295,78.04824261,394.5860868,251.0267235,66.92991346,67.99070697,18.60840406,55.99452705,460.550275,-65.96418826
2023-02-26,113.0093127,3.742979359,422.9915248,171.8510428,0.638534625,109.7328411,532.7243659,288.1760339,29.94766731,71.2593533,58.69231123,36.51497901,484.5903448,48.13402116
2023-02-27,122.2066064,2.560428278,312.9012509,122.7049673,0.75814165,93.0277463,405.9289972,216.1290452,94.87497986,57.05754811,36.6575078,77.62887736,482.3479583,-76.41896116
2023-02-28,145.0532821,2.533099223,367.4343562,197.7277654,0.54306607,107.3792404,474.8135966,262.8773559,42.4267802,19.25257604,34.79350379,66.85717766,426.2073936,48.60620301
2023-03-01,88.0951845,2.581848112,227.4483858,147.9299482,0.951201638,140.711209,368.1595948,176.6430732,37.30662221,40.98041422,17.176322,78.33169299,350.4381246,17.72147022
2023-03-02,132.6340811,3.382000695,448.5685545,115.9033756,0.899891682,104.3004836,552.8690381,210.937405,86.07458468,54.20211548,50.29824629,63.90659456,465.418946,87.4500921
2023-03-03,91.41410682,3.93691879,359.8899148,140.3447972,0.802544759,112.6329815,472.5228963,144.0975279,70.05206315,50.01253546,23.31772791,28.87316133,316.3530157,156.1698806
2023-03-04,110.435932,3.645538404,402.5984312,138.0421782,0.613386313,84.67318269,487.2716139,233.3043953,26.40845813,40.92835934,22.35150413,36.98983832,359.9825553,127.2890586
2023-03-05,70.22939492,3.080060586,216.3107912,76.64952673,0.69889672,53.57010286,269.8808941,202.3414894,58.6635428,36.79488703,52.76159736,34.44623501,385.0077516,-115.1268575
2023-03-06,100.5696744,2.593062125,260.7834136,79.25023825,0.786932925,62.36462178,323.1480354,213.203685,90.24268103,49.0511573,58.19059592,28.16516515,438.8532844,-115.705249
2023-03-07,59.80076848,2.566098792,153.4546798,94.08599054,0.770635055,72.50596254,225.9606423,229.1144363,23.64681264,76.21796229,52.89744195,44.27981134,426.1564645,-200.1958222
2023-03-08,57.71875302,2.75483061,159.0053876,86.50277379,0.56164189,48.58358133,207.5889689,203.7123377,39.6677954,35.06978016,59.52774,69.48042618,407.4580795,-199.8691106
2023-03-09,144.8980667,2.713834833,393.2294206,119.6781317,0.777365902,93.03369878,486.2631194,115.3516124,20.33499549,56.93040337,43.88187826,51.70127265,288.2001621,198.0629572
2023-03-10,98.9644076,3.123164501,309.0821247,73.12065583,0.667685803,48.82162381,357.9037485,135.4164511,27.87393513,76.97043037,41.97118763,72.36265848,354.5946627,3.309085807
2023-03-11,81.53637433,3.089720694,251.9246231,100.8001192,0.548482835,55.2871352,307.2117583,135.8063275,83.80112362,57.42820636,39.61179942,55.88084174,372.5282986,-65.31654034
2023-03-12,142.2434284,2.609102422,371.1276734,106.4781057,0.674968927,71.86941274,442.9970862,256.4851624,99.40116961,26.84693603,54.34383004,78.99047943,516.0675776,-73.07049139
2023-03-13,72.46573976,3.09899887,224.5712457,123.257473,0.989110334,121.9152403,346.486486,136.1783803,83.93263769,33.39348999,47.88916556,52.30071528,353.6943888,-7.207902803
2023-03-14,107.8359763,3.74891766,404.268196,174.5415234,0.933211592,162.8841729,567.1523689,111.9234651,75.36404424,19.79911637,33.71183556,60.65824698,301.4567082,265.6956607
2023-03-15,90.27394847,3.279417514,296.0459677,199.5484201,0.567608657,113.2654107,409.3113784,235.0912091,51.68007731,19.31068592,22.14315435,86.70275191,414.9278786,-5.616500165
2023-03-16,137.9601497,3.860562941,532.6038411,198.8992609,0.604157695,120.166519,652.7703601,171.0878675,73.53752239,43.86617779,33.827529,48.25773121,370.5768279,282.1935322
2023-03-17,109.3780632,3.363390143,367.8810996,90.98951843,0.735869919,66.95644953,434.8375491,210.6943552,65.6229551,24.7075035,48.40221265,26.63794116,376.0649677,58.77258148
2023-03-18,85.48318555,3.670318973,313.7505578,143.3060797,0.630581216,90.36612206,404.1166799,238.9906239,65.39127553,65.73705266,48.07613338,64.65701493,482.8521004,-78.73542052
2023-03-19,98.81776753,2.699773189,266.7855593,103.9732923,0.709549736,73.77422217,340.5597815,219.8598574,61.09662842,30.17291682,15.2908961,57.25554942,383.6758482,-43.11606666
2023-03-20,78.56259886,3.601912451,282.975603,73.11301449,0.792413906,57.93576936,340.9113724,288.2948475,33.95274137,43.01546435,19.11398963,65.6693243,450.0463672,-109.1349948
2023-03-21,105.0531681,3.111048286,326.8254785,137.7790128,0.948287329,130.6540921,457.4795705,139.2588605,21.80516094,70.31654193,40.97026871,82.89279961,355.2436316,102.2359389
2023-03-22,109.6945223,3.715241635,407.5416565,125.8575372,0.874929966,110.1165307,517.6581873,282.6082934,65.7698371,22.65496054,27.09589268,37.9118975,436.0408812,81.61730607
2023-03-23,74.68570276,2.959623174,221.0415367,142.1673923,0.793995815,112.8803145,333.9218511,185.2999494,69.23366239,15.71024479,18.95047067,36.16891492,325.3632422,8.558608898
2023-03-24,101.8077498,2.820992018,287.1988496,106.8269725,0.700156418,74.79559039,361.99444,262.3732248,21.10897087,55.45651742,45.0994439,76.91262572,460.9507827,-98.95634275
2023-03-25,143.2752939,2.530206773,362.5161191,89.99188172,0.943085647,84.870052,447.3861711,191.7037124,65.16725111,56.41190426,45.5579972,85.56312622,444.4039912,2.982179871
2023-03-26,149.6949417,3.580236191,535.9432481,107.3387572,0.939876201,100.8851433,636.8283914,109.8441829,38.48646823,72.81700022,26.52861815,39.34231888,287.0185884,349.8098031
2023-03-27,63.81252931,3.788667636,241.7644646,135.0075737,0.837446602,113.0616338,354.8260984,147.8132768,80.64323368,63.20038815,29.06691112,51.69437115,372.4181809,-17.59208253
2023-03-28,70.96902774,3.964841535,281.3809489,153.928335,0.96727194,148.8905593,430.2715082,160.6771087,82.55127304,63.61010507,46.12450433,87.76653339,440.7295246,-10.45801638
2023-03-29,89.35553361,2.696075985,240.9093083,157.3221517,0.8646549,136.0293694,376.9386777,215.0121147,36.54543145,45.31191592,29.04853815,52.78532433,378.7033245,-1.764646822
2023-03-30,114.5218576,3.617822114,414.3197089,100.1892098,0.70266268,70.39921871,484.7189276,153.8323142,35.89052911,64.8371054,55.91637125,49.06509207,359.541412,125.1775156
2023-03-31,125.1278924,3.845492934,481.1784262,179.9961474,0.591406694,106.4509265,587.6293527,291.2583763,50.13411523,33.74684628,17.80940973,56.60128752,449.5500351,138.0793177
